record_id,disease_class,lead,path_raw,n_beats,n_critical,n_xmethod,n_needs,frac_critical,frac_xmethod,frac_needs,priority_tier,example_beat,example_qc_flags,example_xmethod_issues
mc_mi_RCA_1p0_train_run_S66_run_000064,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S66/run_000064_raw.csv,14,14,12,14,1.00,0.86,1.00,1_critical,1,PR=48ms,
mc_rbbb_train_run_S66_run_000031,rbbb,aVL,WP2_largeDataset_Noise/rbbb/train/run_S66/run_000031_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=70ms,
mc_mi_LCX_0p3_post_train_run_S71_run_000041,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000041_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=68ms,
mc_mi_LCX_0p3_ant_train_run_S65_run_000031,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S65/run_000031_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,QRSdur=220ms,
mc_mi_LCX_0p3_post_train_run_S72_run_000004,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S72/run_000004_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=66ms,
mc_mi_RCA_0p3_train_run_S65_run_000047,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S65/run_000047_raw.csv,10,10,0,10,1.00,0.00,1.00,1_critical,1,QRSdur=212ms,
mc_mi_RCA_1p0_train_run_S65_run_000069,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000069_raw.csv,12,12,0,12,1.00,0.00,1.00,1_critical,1,PR=66ms,
mc_iab_test_run_S62_000080,iab,I,WP2_largeDataset_Noise/iab/test/run_S62/000080_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,PR=76ms,
mc_mi_RCA_0p3_train_run_S66_run_000015,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000015_raw.csv,12,12,0,12,1.00,0.00,1.00,1_critical,1,QRSdur=210ms,
mc_mi_LCX_0p3_ant_train_run_S66_run_000048,mi,aVR,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S66/run_000048_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=60ms,
mc_mi_LCX_1p0_post_train_run_S66_run_000009,mi,V6,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S66/run_000009_raw.csv,14,14,0,14,1.00,0.00,1.00,1_critical,1,QRSdur=214ms,
mc_mi_LCX_1p0_post_train_run_S70_run_000027,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S70/run_000027_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=64ms,
mc_mi_RCA_0p3_test_run_S62_run_000080,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000080_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=64ms,
mc_mi_LAD_1p0_train_run_S69_run_000092,mi,V6,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S69/run_000092_raw.csv,11,11,9,11,1.00,0.82,1.00,1_critical,1,QRSdur=206ms,
mc_mi_LAD_0p3_train_run_S66_run_000016,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000016_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=60ms,
mc_mi_LCX_0p3_post_train_run_S66_run_000047,mi,V6,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S66/run_000047_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,QRSdur=212ms,
mc_rbbb_train_run_S66_run_000058,rbbb,II,WP2_largeDataset_Noise/rbbb/train/run_S66/run_000058_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=74ms,
mc_mi_LCX_0p3_post_validation_run_S67_run_000012,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_post/validation/run_S67/run_000012_raw.csv,13,13,2,13,1.00,0.15,1.00,1_critical,1,PR=66ms,
mc_mi_LAD_1p0_train_run_S65_run_000097,mi,V6,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S65/run_000097_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,QRSdur=212ms,
mc_mi_LCX_0p3_ant_train_run_S65_run_000046,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S65/run_000046_raw.csv,10,10,0,10,1.00,0.00,1.00,1_critical,1,PR=62ms,
mc_mi_LCX_0p3_ant_train_run_S65_run_000046,mi,aVR,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S65/run_000046_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=58ms,
mc_mi_RCA_0p3_train_run_S73_run_000078,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S73/run_000078_raw.csv,14,14,0,14,1.00,0.00,1.00,1_critical,1,PR=68ms,
mc_mi_LCX_0p3_ant_train_run_S74_run_000025,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S74/run_000025_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,QRSdur=218ms,
mc_mi_LAD_0p3_train_run_S72_run_000040,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000040_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=56ms,
mc_mi_RCA_1p0_test_run_S62_run_000059,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/test/run_S62/run_000059_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_0p3_ant_validation_run_S63_run_000059,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S63/run_000059_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=52ms,
mc_mi_LAD_0p3_train_run_S69_run_000035,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S69/run_000035_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,QRSdur=208ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000043,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000043_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=68ms,
mc_rbbb_train_run_S66_run_000073,rbbb,aVR,WP2_largeDataset_Noise/rbbb/train/run_S66/run_000073_raw.csv,13,13,4,13,1.00,0.31,1.00,1_critical,1,PR=56ms,
mc_mi_RCA_0p3_test_run_S62_run_000100,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000100_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=58ms,
mc_mi_RCA_1p0_validation_run_S63_run_000060,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S63/run_000060_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=64ms,
mc_iab_test_run_S62_000081,iab,I,WP2_largeDataset_Noise/iab/test/run_S62/000081_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,PR=78ms,
mc_mi_LCX_0p3_ant_train_run_S66_run_000036,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S66/run_000036_raw.csv,10,10,1,10,1.00,0.10,1.00,1_critical,1,PR=60ms,
mc_iab_train_run_S67_000005,iab,I,WP2_largeDataset_Noise/iab/train/run_S67/000005_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,QRSdur=218ms;PR=0ms,
mc_mi_RCA_0p3_test_run_S62_run_000041,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000041_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_post_train_run_S66_run_000018,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S66/run_000018_raw.csv,9,9,0,9,1.00,0.00,1.00,1_critical,1,QRSdur=208ms,
mc_lbbb_validation_run_S63_run_000082,lbbb,V3,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000082_raw.csv,26,26,0,26,1.00,0.00,1.00,1_critical,1,QT=238ms;PR=44ms,
mc_lbbb_validation_run_S63_run_000082,lbbb,V4,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000082_raw.csv,26,26,0,26,1.00,0.00,1.00,1_critical,1,QT=238ms;PR=44ms,
mc_lbbb_validation_run_S63_run_000082,lbbb,V5,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000082_raw.csv,26,26,0,26,1.00,0.00,1.00,1_critical,1,QT=238ms;PR=44ms,
mc_lbbb_validation_run_S63_run_000082,lbbb,V6,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000082_raw.csv,26,26,0,26,1.00,0.00,1.00,1_critical,1,QT=236ms;PR=46ms,
mc_iab_train_run_S70_000030,iab,V2,WP2_largeDataset_Noise/iab/train/run_S70/000030_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=52ms,
mc_mi_LCX_0p3_post_train_run_S71_run_000042,mi,II,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000042_raw.csv,12,12,1,12,1.00,0.08,1.00,1_critical,1,QRSdur=224ms,
mc_mi_LAD_0p3_train_run_S72_run_000018,mi,III,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000018_raw.csv,9,9,0,9,1.00,0.00,1.00,1_critical,1,QRSdur=220ms;PR=58ms,
mc_mi_RCA_0p3_train_run_S65_run_000090,mi,II,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S65/run_000090_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_0p3_post_train_run_S65_run_000003,mi,aVR,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S65/run_000003_raw.csv,6,6,0,6,1.00,0.00,1.00,1_critical,1,QRSdur=210ms,
mc_mi_LAD_0p3_train_run_S72_run_000001,mi,aVF,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000001_raw.csv,9,9,7,9,1.00,0.78,1.00,1_critical,1,PR=70ms,
mc_mi_LAD_0p3_train_run_S72_run_000001,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000001_raw.csv,9,9,7,9,1.00,0.78,1.00,1_critical,1,PR=60ms,
mc_mi_LCX_0p3_post_train_run_S71_run_000039,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000039_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,gross_boundary:28smp;PR=36ms,
mc_lae_test_run_S62_000018,lae,V1,WP2_largeDataset_Noise/lae/test/run_S62/000018_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=70ms,
mc_lbbb_train_run_S65_run_000075,lbbb,aVL,WP2_largeDataset_Noise/lbbb/train/run_S65/run_000075_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=48ms,
mc_mi_LCX_0p3_ant_train_run_S66_run_000036,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S66/run_000036_raw.csv,10,10,1,10,1.00,0.10,1.00,1_critical,1,PR=50ms,
mc_mi_RCA_1p0_train_run_S74_run_000056,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S74/run_000056_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=58ms,
mc_mi_RCA_1p0_train_run_S65_run_000099,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000099_raw.csv,9,9,8,9,1.00,0.89,1.00,1_critical,1,PR=64ms,
mc_mi_RCA_0p3_train_run_S72_run_000023,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000023_raw.csv,14,14,0,14,1.00,0.00,1.00,1_critical,1,PR=74ms,
mc_mi_LCX_1p0_ant_train_run_S65_run_000029,mi,aVF,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S65/run_000029_raw.csv,12,12,0,12,1.00,0.00,1.00,1_critical,1,PR=58ms,
mc_mi_RCA_1p0_train_run_S65_run_000082,mi,aVF,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000082_raw.csv,11,11,8,11,1.00,0.73,1.00,1_critical,1,QRSdur=214ms,
mc_mi_RCA_1p0_train_run_S69_run_000005,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S69/run_000005_raw.csv,13,13,11,13,1.00,0.85,1.00,1_critical,1,PR=70ms,
mc_mi_LCX_1p0_ant_test_run_S64_run_000022,mi,V4,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S64/run_000022_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=74ms,
mc_sinus_train_run_S65_run_000090,sinus,I,WP2_largeDataset_Noise/sinus/train/run_S65/run_000090_raw.csv,14,14,13,14,1.00,0.93,1.00,1_critical,1,PR=70ms,
mc_mi_LAD_0p3_train_run_S66_run_000017,mi,I,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000017_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,QRSdur=214ms,
mc_mi_RCA_1p0_train_run_S70_run_000013,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S70/run_000013_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=58ms,
mc_mi_LCX_0p3_post_train_run_S66_run_000019,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S66/run_000019_raw.csv,10,10,0,10,1.00,0.00,1.00,1_critical,1,QRSdur=216ms,
mc_mi_LAD_0p3_train_run_S73_run_000069,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S73/run_000069_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=70ms,
mc_lbbb_validation_run_S63_run_000088,lbbb,III,WP2_largeDataset_Noise/lbbb/validation/run_S63/run_000088_raw.csv,17,17,0,17,1.00,0.00,1.00,1_critical,1,gross_boundary:47smp;QT=192ms,
mc_mi_LCX_1p0_post_train_run_S71_run_000007,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S71/run_000007_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_1p0_post_train_run_S73_run_000013,mi,V1,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S73/run_000013_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=78ms,
mc_mi_LCX_1p0_post_train_run_S73_run_000013,mi,V2,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S73/run_000013_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=62ms,
mc_mi_RCA_1p0_validation_run_S67_run_000076,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S67/run_000076_raw.csv,9,9,0,9,1.00,0.00,1.00,1_critical,1,QRSdur=220ms,
mc_mi_LCX_0p3_post_train_run_S71_run_000005,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000005_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,PR=72ms,
mc_mi_LCX_1p0_ant_train_run_S69_run_000016,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S69/run_000016_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=70ms,
mc_mi_LCX_1p0_ant_test_run_S64_run_000015,mi,V4,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S64/run_000015_raw.csv,10,10,0,10,1.00,0.00,1.00,1_critical,1,QRSdur=212ms,
mc_mi_LCX_0p3_ant_train_run_S65_run_000049,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S65/run_000049_raw.csv,13,13,3,13,1.00,0.23,1.00,1_critical,1,PR=76ms,
mc_fam_validation_run_S63_000096,fam,aVL,WP2_largeDataset_Noise/fam/validation/run_S63/000096_raw.csv,13,13,2,13,1.00,0.15,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_post_train_run_S69_run_000008,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S69/run_000008_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=64ms,
mc_mi_LCX_0p3_ant_train_run_S69_run_000043,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S69/run_000043_raw.csv,12,12,0,12,1.00,0.00,1.00,1_critical,1,QRSdur=220ms,
mc_mi_LCX_0p3_ant_validation_run_S67_run_000024,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/validation/run_S67/run_000024_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,QRSdur=204ms,
mc_mi_LAD_0p3_train_run_S72_run_000074,mi,V3,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000074_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=56ms,
mc_mi_RCA_1p0_train_run_S66_run_000011,mi,aVL,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S66/run_000011_raw.csv,9,9,0,9,1.00,0.00,1.00,1_critical,1,PR=74ms,
mc_mi_LCX_0p3_post_validation_run_S67_run_000011,mi,V3,WP2_largeDataset_Noise/mi/LCX_0.3_post/validation/run_S67/run_000011_raw.csv,14,14,13,14,1.00,0.93,1.00,1_critical,1,PR=24ms,
mc_mi_LAD_1p0_train_run_S69_run_000092,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S69/run_000092_raw.csv,11,11,9,11,1.00,0.82,1.00,1_critical,1,PR=76ms,
mc_mi_LCX_0p3_post_train_run_S72_run_000027,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S72/run_000027_raw.csv,14,14,3,14,1.00,0.21,1.00,1_critical,1,QRSdur=218ms;PR=62ms,
mc_mi_LCX_1p0_post_train_run_S74_run_000045,mi,V4,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S74/run_000045_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=78ms,
mc_mi_RCA_0p3_train_run_S66_run_000029,mi,V6,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S66/run_000029_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=52ms,
mc_fam_train_run_S72_000071,fam,aVL,WP2_largeDataset_Noise/fam/train/run_S72/000071_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,PR=78ms,
mc_mi_LAD_0p3_train_run_S65_run_000022,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S65/run_000022_raw.csv,12,12,0,12,1.00,0.00,1.00,1_critical,1,PR=78ms,
mc_rbbb_train_run_S72_run_000037,rbbb,III,WP2_largeDataset_Noise/rbbb/train/run_S72/run_000037_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,PR=38ms,
mc_mi_LCX_0p3_ant_test_run_S64_run_000031,mi,V1,WP2_largeDataset_Noise/mi/LCX_0.3_ant/test/run_S64/run_000031_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=58ms,
mc_mi_LAD_0p3_train_run_S74_run_000073,mi,V4,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S74/run_000073_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=48ms,
mc_mi_RCA_1p0_train_run_S65_run_000026,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000026_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,QRSdur=210ms,
mc_mi_LAD_0p3_train_run_S68_run_000098,mi,III,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S68/run_000098_raw.csv,12,12,10,12,1.00,0.83,1.00,1_critical,1,PR=68ms,
mc_mi_LAD_1p0_train_run_S70_run_000002,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S70/run_000002_raw.csv,12,12,1,12,1.00,0.08,1.00,1_critical,1,PR=70ms,
mc_mi_LCX_0p3_ant_train_run_S66_run_000038,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S66/run_000038_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,QRSdur=220ms,
mc_mi_LCX_0p3_post_train_run_S71_run_000025,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S71/run_000025_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,PR=62ms,
mc_mi_LAD_0p3_train_run_S72_run_000071,mi,III,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S72/run_000071_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,gross_boundary:22smp;PR=16ms,
mc_lbbb_train_run_S65_run_000004,lbbb,I,WP2_largeDataset_Noise/lbbb/train/run_S65/run_000004_raw.csv,14,14,13,14,1.00,0.93,1.00,1_critical,1,PR=48ms,
mc_mi_LAD_1p0_train_run_S66_run_000093,mi,aVL,WP2_largeDataset_Noise/mi/LAD_1.0/train/run_S66/run_000093_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=52ms,
mc_mi_LCX_1p0_ant_test_run_S62_run_000046,mi,V5,WP2_largeDataset_Noise/mi/LCX_1.0_ant/test/run_S62/run_000046_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_0p3_post_validation_run_S67_run_000020,mi,I,WP2_largeDataset_Noise/mi/LCX_0.3_post/validation/run_S67/run_000020_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,PR=64ms,
mc_mi_LCX_1p0_post_train_run_S66_run_000034,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S66/run_000034_raw.csv,11,11,0,11,1.00,0.00,1.00,1_critical,1,PR=62ms,
mc_mi_RCA_0p3_train_run_S74_run_000082,mi,III,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S74/run_000082_raw.csv,14,14,5,14,1.00,0.36,1.00,1_critical,1,PR=68ms,
mc_mi_LCX_1p0_post_train_run_S69_run_000018,mi,V4,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S69/run_000018_raw.csv,9,9,8,9,1.00,0.89,1.00,1_critical,1,PR=68ms,
mc_mi_LCX_1p0_ant_train_run_S66_run_000005,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_ant/train/run_S66/run_000005_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=62ms,
mc_iab_train_run_S74_000073,iab,V4,WP2_largeDataset_Noise/iab/train/run_S74/000073_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,PR=52ms,
mc_mi_LCX_1p0_post_train_run_S71_run_000037,mi,V6,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S71/run_000037_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,QRSdur=218ms,
mc_iab_train_run_S67_000013,iab,I,WP2_largeDataset_Noise/iab/train/run_S67/000013_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=78ms,
mc_mi_RCA_0p3_validation_run_S67_run_000067,mi,aVF,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000067_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,QRSdur=206ms,
mc_mi_RCA_0p3_validation_run_S67_run_000067,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/validation/run_S67/run_000067_raw.csv,13,13,0,13,1.00,0.00,1.00,1_critical,1,QRSdur=206ms,
mc_mi_RCA_0p3_test_run_S62_run_000091,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/test/run_S62/run_000091_raw.csv,14,14,12,14,1.00,0.86,1.00,1_critical,1,PR=68ms,
mc_rbbb_train_run_S72_run_000079,rbbb,III,WP2_largeDataset_Noise/rbbb/train/run_S72/run_000079_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=38ms,
mc_mi_RCA_0p3_train_run_S69_run_000090,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S69/run_000090_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=72ms,
mc_mi_LAD_0p3_train_run_S69_run_000010,mi,aVL,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S69/run_000010_raw.csv,14,14,13,14,1.00,0.93,1.00,1_critical,1,PR=64ms,
mc_mi_LAD_0p3_train_run_S66_run_000028,mi,V5,WP2_largeDataset_Noise/mi/LAD_0.3/train/run_S66/run_000028_raw.csv,12,12,1,12,1.00,0.08,1.00,1_critical,1,PR=48ms,
mc_sinus_train_run_S65_run_000093,sinus,I,WP2_largeDataset_Noise/sinus/train/run_S65/run_000093_raw.csv,14,14,12,14,1.00,0.86,1.00,1_critical,1,PR=68ms,
mc_mi_RCA_1p0_train_run_S71_run_000079,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S71/run_000079_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=58ms,
mc_mi_LAD_0p3_test_run_S62_run_000049,mi,III,WP2_largeDataset_Noise/mi/LAD_0.3/test/run_S62/run_000049_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=66ms,
mc_mi_RCA_1p0_validation_run_S67_run_000029,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/validation/run_S67/run_000029_raw.csv,9,9,8,9,1.00,0.89,1.00,1_critical,1,PR=70ms,
mc_mi_LCX_1p0_post_train_run_S69_run_000009,mi,aVL,WP2_largeDataset_Noise/mi/LCX_1.0_post/train/run_S69/run_000009_raw.csv,13,13,12,13,1.00,0.92,1.00,1_critical,1,PR=64ms,
mc_mi_LAD_1p0_test_run_S64_run_000026,mi,III,WP2_largeDataset_Noise/mi/LAD_1.0/test/run_S64/run_000026_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,PR=74ms,
mc_mi_LCX_1p0_post_test_run_S62_run_000036,mi,III,WP2_largeDataset_Noise/mi/LCX_1.0_post/test/run_S62/run_000036_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,PR=66ms,
mc_mi_RCA_0p3_train_run_S72_run_000046,mi,aVL,WP2_largeDataset_Noise/mi/RCA_0.3/train/run_S72/run_000046_raw.csv,9,9,0,9,1.00,0.00,1.00,1_critical,1,QRSdur=204ms;PR=64ms,
mc_mi_RCA_1p0_train_run_S65_run_000079,mi,I,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S65/run_000079_raw.csv,15,15,0,15,1.00,0.00,1.00,1_critical,1,PR=66ms,
mc_mi_LCX_0p3_ant_train_run_S69_run_000030,mi,III,WP2_largeDataset_Noise/mi/LCX_0.3_ant/train/run_S69/run_000030_raw.csv,12,12,11,12,1.00,0.92,1.00,1_critical,1,PR=64ms,
mc_mi_LCX_0p3_ant_test_run_S62_run_000030,mi,aVL,WP2_largeDataset_Noise/mi/LCX_0.3_ant/test/run_S62/run_000030_raw.csv,10,10,9,10,1.00,0.90,1.00,1_critical,1,PR=76ms,
mc_mi_RCA_1p0_train_run_S69_run_000095,mi,III,WP2_largeDataset_Noise/mi/RCA_1.0/train/run_S69/run_000095_raw.csv,9,9,8,9,1.00,0.89,1.00,1_critical,1,PR=58ms,
mc_mi_LCX_0p3_post_train_run_S72_run_000045,mi,II,WP2_largeDataset_Noise/mi/LCX_0.3_post/train/run_S72/run_000045_raw.csv,11,11,10,11,1.00,0.91,1.00,1_critical,1,QT=228ms,
